season,week,def_team,epa_per_play_allowed,plays_allowed_per_game,rz_td_rate_allowed,home_def_adj,away_def_adj
2024,7,LV,-0.3250475,71.0,0.6666666865348816,-0.011442307692307693,0.011442307692307693
2024,8,LV,0.07221056,85.0,0.75,-0.011442307692307693,0.011442307692307693
2024,9,LV,0.11363284,92.0,0.8333333134651184,-0.011442307692307693,0.011442307692307693
2024,10,LV,0.0,60.0,0.55,-0.011442307692307693,0.011442307692307693
2024,11,LV,0.3147005,82.0,0.800000011920929,-0.011442307692307693,0.011442307692307693
2024,12,LV,0.084918395,86.0,0.5,-0.011442307692307693,0.011442307692307693
2024,13,LV,-0.03362093,89.0,0.20000000298023224,-0.011442307692307693,0.011442307692307693
2024,14,LV,0.062055785,77.0,0.800000011920929,-0.011442307692307693,0.011442307692307693
2024,15,LV,-0.19604327,79.0,0.5,-0.011442307692307693,0.011442307692307693
2024,16,LV,-0.23020671,81.0,1.0,-0.011442307692307693,0.011442307692307693
2024,17,LV,-0.24244383,79.0,0.3333333432674408,-0.011442307692307693,0.011442307692307693
2024,1,MIA,-0.041752074,72.0,0.6666666865348816,-0.025048076923076923,0.025048076923076923
2024,2,MIA,0.113315105,60.0,1.0,-0.025048076923076923,0.025048076923076923
2024,3,MIA,-0.0712196,79.0,1.0,-0.025048076923076923,0.025048076923076923
2024,4,MIA,0.042010933,86.0,0.6666666865348816,-0.025048076923076923,0.025048076923076923
2024,5,MIA,-0.16451262,80.0,0.25,-0.025048076923076923,0.025048076923076923
2024,6,MIA,0.0,60.0,0.55,-0.025048076923076923,0.025048076923076923
2024,7,MIA,-0.15616287,80.0,0.25,-0.025048076923076923,0.025048076923076923
2024,8,MIA,0.22239152,83.0,0.75,-0.025048076923076923,0.025048076923076923
2024,9,MIA,0.2148895,80.0,0.5,-0.025048076923076923,0.025048076923076923
2024,10,MIA,-0.19892447,87.0,0.0,-0.025048076923076923,0.025048076923076923
2024,11,MIA,0.12662466,78.0,0.5,-0.025048076923076923,0.025048076923076923
2024,12,MIA,-0.20463148,88.0,0.5,-0.025048076923076923,0.025048076923076923
2024,13,MIA,0.27829933,72.0,0.6000000238418579,-0.025048076923076923,0.025048076923076923
2024,14,MIA,0.20235524,88.0,0.4000000059604645,-0.025048076923076923,0.025048076923076923
2024,15,MIA,-0.11338363,65.0,0.6666666865348816,-0.025048076923076923,0.025048076923076923
2024,16,MIA,0.009823877,85.0,0.4000000059604645,-0.025048076923076923,0.025048076923076923
2024,17,MIA,-0.2880289,92.0,0.0,-0.025048076923076923,0.025048076923076923
2024,1,MIN,-0.2345987,89.0,0.0,-0.003605769230769231,0.003605769230769231
2024,2,MIN,-0.13305676,85.0,0.5,-0.003605769230769231,0.003605769230769231
2024,3,MIN,-0.26191682,86.0,0.5,-0.003605769230769231,0.003605769230769231
2024,4,MIN,-0.07335246,93.0,0.800000011920929,-0.003605769230769231,0.003605769230769231
2024,5,MIN,-0.16190182,90.0,0.6666666865348816,-0.003605769230769231,0.003605769230769231
2024,6,MIN,0.0,60.0,0.55,-0.003605769230769231,0.003605769230769231
2024,7,MIN,0.042771235,78.0,1.0,-0.003605769230769231,0.003605769230769231
2024,8,MIN,0.14800169,90.0,0.800000011920929,-0.003605769230769231,0.003605769230769231
2024,9,MIN,-0.27873322,69.0,0.55,-0.003605769230769231,0.003605769230769231
2024,10,MIN,-0.19048153,55.0,1.0,-0.003605769230769231,0.003605769230769231
2024,11,MIN,-0.14565003,74.0,0.5,-0.003605769230769231,0.003605769230769231
2024,12,MIN,0.044550747,95.0,1.0,-0.003605769230769231,0.003605769230769231
2024,13,MIN,0.023666264,103.0,0.1666666716337204,-0.003605769230769231,0.003605769230769231
2024,14,MIN,0.00042234673,91.0,0.4000000059604645,-0.003605769230769231,0.003605769230769231
2024,15,MIN,-0.1713834,85.0,0.3333333432674408,-0.003605769230769231,0.003605769230769231
2024,16,MIN,0.038035057,87.0,1.0,-0.003605769230769231,0.003605769230769231
2024,17,MIN,-0.033456177,77.0,0.75,-0.003605769230769231,0.003605769230769231
2024,1,NE,-0.03840472,61.0,0.5,-0.006153846153846154,0.006153846153846154
2024,2,NE,0.06128624,87.0,0.5,-0.006153846153846154,0.006153846153846154
2024,3,NE,0.120289706,86.0,0.75,-0.006153846153846154,0.006153846153846154
2024,4,NE,-0.021370733,76.0,0.5,-0.006153846153846154,0.006153846153846154
2024,5,NE,-0.046424557,91.0,0.3333333432674408,-0.006153846153846154,0.006153846153846154
2024,6,NE,0.11439365,84.0,1.0,-0.006153846153846154,0.006153846153846154
2024,7,NE,0.22917353,73.0,0.6000000238418579,-0.006153846153846154,0.006153846153846154
2024,8,NE,0.018396862,78.0,0.6000000238418579,-0.006153846153846154,0.006153846153846154
2024,9,NE,-0.05267371,92.0,0.4000000059604645,-0.006153846153846154,0.006153846153846154
2024,10,NE,-0.29700762,80.0,0.0,-0.006153846153846154,0.006153846153846154
2024,11,NE,0.2110672,68.0,0.800000011920929,-0.006153846153846154,0.006153846153846154
2024,12,NE,0.030785361,84.0,0.800000011920929,-0.006153846153846154,0.006153846153846154
2024,13,NE,0.1176669,74.0,0.75,-0.006153846153846154,0.006153846153846154
2024,14,NE,0.0,60.0,0.55,-0.006153846153846154,0.006153846153846154
2024,15,NE,0.17928357,83.0,0.75,-0.006153846153846154,0.006153846153846154
2024,16,NE,0.073105,74.0,1.0,-0.006153846153846154,0.006153846153846154
2024,17,NE,0.24965343,94.0,0.5714285969734192,-0.006153846153846154,0.006153846153846154
2024,1,NO,-0.37482166,78.0,0.5,0.003605769230769231,-0.003605769230769231
2024,2,NO,-0.0741754,87.0,0.25,0.003605769230769231,-0.003605769230769231
2024,3,NO,-0.09783384,83.0,0.5,0.003605769230769231,-0.003605769230769231
2024,4,NO,0.0838784,73.0,0.0,0.003605769230769231,-0.003605769230769231
2024,5,NO,0.09427938,97.0,0.2857142984867096,0.003605769230769231,-0.003605769230769231
2024,6,NO,0.07178394,97.0,0.8571428656578064,0.003605769230769231,-0.003605769230769231
2024,7,NO,0.06524464,81.0,0.5,0.003605769230769231,-0.003605769230769231
2024,8,NO,0.040937737,84.0,0.75,0.003605769230769231,-0.003605769230769231
2024,9,NO,0.031516254,71.0,1.0,0.003605769230769231,-0.003605769230769231
2024,10,NO,-0.036546446,94.0,0.5,0.003605769230769231,-0.003605769230769231
2024,11,NO,-0.073015876,91.0,0.6666666865348816,0.003605769230769231,-0.003605769230769231
2024,12,NO,0.0,60.0,0.55,0.003605769230769231,-0.003605769230769231
2024,13,NO,0.11803856,68.0,1.0,0.003605769230769231,-0.003605769230769231
2024,14,NO,-0.18361625,98.0,0.3333333432674408,0.003605769230769231,-0.003605769230769231
2024,15,NO,0.034051564,94.0,0.6666666865348816,0.003605769230769231,-0.003605769230769231
2024,16,NO,0.24933441,84.0,1.0,0.003605769230769231,-0.003605769230769231
2024,17,NO,0.050439812,90.0,0.5,0.003605769230769231,-0.003605769230769231
2024,1,NYG,0.09439463,67.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,2,NYG,0.13286123,89.0,0.0,0.0014423076923076922,-0.0014423076923076922
2024,3,NYG,-0.25166124,82.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,4,NYG,0.10969813,71.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,5,NYG,-0.17098054,80.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,6,NYG,0.017456347,65.0,0.6666666865348816,0.0014423076923076922,-0.0014423076923076922
2024,7,NYG,0.13198489,83.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,8,NYG,0.051276106,84.0,0.20000000298023224,0.0014423076923076922,-0.0014423076923076922
2024,9,NYG,0.22032398,74.0,0.5,0.0014423076923076922,-0.0014423076923076922
2024,10,NYG,-0.016363155,79.0,0.6666666865348816,0.0014423076923076922,-0.0014423076923076922
2024,11,NYG,0.0,60.0,0.55,0.0014423076923076922,-0.0014423076923076922
2024,12,NYG,0.21140015,76.0,0.800000011920929,0.0014423076923076922,-0.0014423076923076922
2024,13,NYG,-0.057444286,93.0,0.5,0.0014423076923076922,-0.0014423076923076922
2024,14,NYG,-0.15253785,86.0,1.0,0.0014423076923076922,-0.0014423076923076922
2024,15,NYG,0.3106787,72.0,0.8333333134651184,0.0014423076923076922,-0.0014423076923076922
2024,16,NYG,0.06550739,80.0,0.5,0.0014423076923076922,-0.0014423076923076922
2024,17,NYG,0.07500063,94.0,0.6666666865348816,0.0014423076923076922,-0.0014423076923076922
2024,1,NYJ,0.17390165,88.0,0.4000000059604645,-0.022307692307692306,0.022307692307692306
2024,2,NYJ,-0.06640231,80.0,0.4000000059604645,-0.022307692307692306,0.022307692307692306
2024,3,NYJ,-0.22021373,63.0,0.0,-0.022307692307692306,0.022307692307692306
2024,4,NYJ,-0.23618089,76.0,1.0,-0.022307692307692306,0.022307692307692306
2024,5,NYJ,-0.070857406,92.0,1.0,-0.022307692307692306,0.022307692307692306
2024,6,NYJ,0.12788334,86.0,0.75,-0.022307692307692306,0.022307692307692306
2024,7,NYJ,0.17631291,84.0,0.6666666865348816,-0.022307692307692306,0.022307692307692306
2024,8,NYJ,0.014263549,82.0,0.75,-0.022307692307692306,0.022307692307692306
2024,9,NYJ,0.011598063,95.0,0.25,-0.022307692307692306,0.022307692307692306
2024,10,NYJ,0.3159037,71.0,0.800000011920929,-0.022307692307692306,0.022307692307692306
2024,11,NYJ,0.044681005,86.0,0.75,-0.022307692307692306,0.022307692307692306
2024,12,NYJ,0.0,60.0,0.55,-0.022307692307692306,0.022307692307692306
2024,13,NYJ,-0.03463822,79.0,0.5,-0.022307692307692306,0.022307692307692306
2024,14,NYJ,0.22510648,90.0,0.75,-0.022307692307692306,0.022307692307692306
2024,15,NYJ,0.13672362,97.0,0.5,-0.022307692307692306,0.022307692307692306
2024,16,NYJ,0.06857014,63.0,0.4000000059604645,-0.022307692307692306,0.022307692307692306
2024,17,NYJ,0.1503067,85.0,0.8333333134651184,-0.022307692307692306,0.022307692307692306
2024,1,PHI,0.09159695,85.0,0.5,-0.008221153846153847,0.008221153846153847
2024,2,PHI,0.13955986,73.0,0.5,-0.008221153846153847,0.008221153846153847
2024,3,PHI,-0.15600148,68.0,0.25,-0.008221153846153847,0.008221153846153847
2024,4,PHI,0.18896142,94.0,0.6666666865348816,-0.008221153846153847,0.008221153846153847
2024,5,PHI,0.0,60.0,0.55,-0.008221153846153847,0.008221153846153847
2024,6,PHI,-0.06940614,76.0,0.0,-0.008221153846153847,0.008221153846153847
2024,7,PHI,-0.25603178,78.0,0.0,-0.008221153846153847,0.008221153846153847
2024,8,PHI,-0.016857686,70.0,0.6666666865348816,-0.008221153846153847,0.008221153846153847
2024,9,PHI,-0.069423266,67.0,0.6666666865348816,-0.008221153846153847,0.008221153846153847
2024,10,PHI,-0.4866689,75.0,0.0,-0.008221153846153847,0.008221153846153847
2024,11,PHI,-0.025598252,80.0,0.6666666865348816,-0.008221153846153847,0.008221153846153847
2024,12,PHI,-0.014612669,79.0,0.6000000238418579,-0.008221153846153847,0.008221153846153847
2024,13,PHI,-0.049953207,91.0,0.4000000059604645,-0.008221153846153847,0.008221153846153847
2024,14,PHI,-0.0012703459,83.0,0.6666666865348816,-0.008221153846153847,0.008221153846153847
2024,15,PHI,-0.085492976,58.0,0.5,-0.008221153846153847,0.008221153846153847
2024,16,PHI,0.062876835,84.0,0.8333333134651184,-0.008221153846153847,0.008221153846153847
2024,17,PHI,-0.2592269,77.0,0.5,-0.008221153846153847,0.008221153846153847
2024,1,PIT,-0.2430109,69.0,0.5,-0.0031730769230769234,0.0031730769230769234
2024,2,PIT,-0.11996677,76.0,0.0,-0.0031730769230769234,0.0031730769230769234
2024,3,PIT,-0.114862524,62.0,0.5,-0.0031730769230769234,0.0031730769230769234
2024,4,PIT,0.02400414,83.0,0.6000000238418579,-0.0031730769230769234,0.0031730769230769234
2024,5,PIT,0.09690227,93.0,0.3333333432674408,-0.0031730769230769234,0.0031730769230769234
2024,6,PIT,-0.2694837,77.0,0.6666666865348816,-0.0031730769230769234,0.0031730769230769234
2024,7,PIT,-0.11997879,75.0,0.6666666865348816,-0.0031730769230769234,0.0031730769230769234
2024,8,PIT,-0.027474392,92.0,0.25,-0.0031730769230769234,0.0031730769230769234
2024,9,PIT,0.0,60.0,0.55,-0.0031730769230769234,0.0031730769230769234
2024,10,PIT,0.028651739,81.0,1.0,-0.0031730769230769234,0.0031730769230769234
2024,11,PIT,-0.1652323,79.0,1.0,-0.0031730769230769234,0.0031730769230769234
2024,12,PIT,-0.04694234,74.0,0.75,-0.0031730769230769234,0.0031730769230769234
2024,13,PIT,0.088742524,83.0,0.800000011920929,-0.0031730769230769234,0.0031730769230769234
2024,14,PIT,-0.1812252,92.0,0.4000000059604645,-0.0031730769230769234,0.0031730769230769234
2024,15,PIT,0.11317192,94.0,0.5,-0.0031730769230769234,0.0031730769230769234
2024,16,PIT,0.1676551,77.0,0.6000000238418579,-0.0031730769230769234,0.0031730769230769234
2024,17,PIT,0.19159982,76.0,0.800000011920929,-0.0031730769230769234,0.0031730769230769234
2024,1,SEA,-0.13299543,93.0,0.1666666716337204,-0.0013461538461538463,0.0013461538461538463
2024,2,SEA,0.026519917,86.0,0.5,-0.0013461538461538463,0.0013461538461538463
2024,3,SEA,-0.36596292,79.0,0.0,-0.0013461538461538463,0.0013461538461538463
2024,4,SEA,0.33178675,68.0,1.0,-0.0013461538461538463,0.0013461538461538463
2024,5,SEA,-0.007787896,86.0,0.5,-0.0013461538461538463,0.0013461538461538463
2024,6,SEA,0.2575401,82.0,0.6666666865348816,-0.0013461538461538463,0.0013461538461538463
2024,7,SEA,-0.1402934,92.0,1.0,-0.0013461538461538463,0.0013461538461538463
2024,8,SEA,0.18849628,93.0,0.6666666865348816,-0.0013461538461538463,0.0013461538461538463
2024,9,SEA,-0.04001065,94.0,0.3333333432674408,-0.0013461538461538463,0.0013461538461538463
2024,10,SEA,0.0,60.0,0.55,-0.0013461538461538463,0.0013461538461538463
2024,11,SEA,-0.0054028137,77.0,0.6666666865348816,-0.0013461538461538463,0.0013461538461538463
2024,12,SEA,-0.1647548,72.0,0.0,-0.0013461538461538463,0.0013461538461538463
2024,13,SEA,-0.13377956,82.0,1.0,-0.0013461538461538463,0.0013461538461538463
2024,14,SEA,-0.11480299,87.0,0.5,-0.0013461538461538463,0.0013461538461538463
2024,15,SEA,0.088356756,80.0,0.5,-0.0013461538461538463,0.0013461538461538463
2024,16,SEA,0.12473013,83.0,1.0,-0.0013461538461538463,0.0013461538461538463
2024,17,SEA,-0.15068077,74.0,0.0,-0.0013461538461538463,0.0013461538461538463
2024,1,SF,-0.002621688,64.0,1.0,-0.011298076923076923,0.011298076923076923
2024,2,SF,-0.053516544,68.0,0.4000000059604645,-0.011298076923076923,0.011298076923076923
2024,3,SF,0.15919995,74.0,0.6000000238418579,-0.011298076923076923,0.011298076923076923
2024,4,SF,-0.26197314,81.0,0.3333333432674408,-0.011298076923076923,0.011298076923076923
2024,5,SF,0.018347412,74.0,0.4000000059604645,-0.011298076923076923,0.011298076923076923
2024,6,SF,0.02909329,97.0,0.75,-0.011298076923076923,0.011298076923076923
2024,7,SF,0.053008176,84.0,0.800000011920929,-0.011298076923076923,0.011298076923076923
2024,8,SF,0.025084607,81.0,0.75,-0.011298076923076923,0.011298076923076923
2024,9,SF,0.0,60.0,0.55,-0.011298076923076923,0.011298076923076923
2024,10,SF,0.05922596,78.0,0.5,-0.011298076923076923,0.011298076923076923
2024,11,SF,0.061120827,74.0,1.0,-0.011298076923076923,0.011298076923076923
2024,12,SF,0.14625889,86.0,1.0,-0.011298076923076923,0.011298076923076923
2024,13,SF,0.14505264,71.0,1.0,-0.011298076923076923,0.011298076923076923
2024,14,SF,-0.068905644,67.0,1.0,-0.011298076923076923,0.011298076923076923
2024,15,SF,-0.05321122,80.0,0.0,-0.011298076923076923,0.011298076923076923
2024,16,SF,0.19695935,80.0,0.5,-0.011298076923076923,0.011298076923076923
2024,17,SF,0.33922035,83.0,0.8333333134651184,-0.011298076923076923,0.011298076923076923
2024,1,TB,0.051665157,74.0,1.0,-0.008509615384615385,0.008509615384615385
2024,2,TB,-0.08158046,100.0,0.1428571492433548,-0.008509615384615385,0.008509615384615385
2024,3,TB,0.08927312,81.0,0.4000000059604645,-0.008509615384615385,0.008509615384615385
2024,4,TB,-0.034247886,72.0,0.6666666865348816,-0.008509615384615385,0.008509615384615385
2024,5,TB,0.14053515,109.0,0.6000000238418579,-0.008509615384615385,0.008509615384615385
2024,6,TB,-0.2543216,92.0,0.5,-0.008509615384615385,0.008509615384615385
2024,7,TB,0.29330608,76.0,0.8333333134651184,-0.008509615384615385,0.008509615384615385
2024,8,TB,0.1586746,76.0,1.0,-0.008509615384615385,0.008509615384615385
2024,9,TB,0.14120914,100.0,0.800000011920929,-0.008509615384615385,0.008509615384615385
2024,10,TB,0.13257225,80.0,0.5,-0.008509615384615385,0.008509615384615385
2024,11,TB,0.0,60.0,0.55,-0.008509615384615385,0.008509615384615385
2024,12,TB,-0.17992832,72.0,0.3333333432674408,-0.008509615384615385,0.008509615384615385
2024,13,TB,-0.075521156,89.0,0.4000000059604645,-0.008509615384615385,0.008509615384615385
2024,14,TB,-0.13004404,79.0,0.25,-0.008509615384615385,0.008509615384615385
2024,15,TB,-0.22115672,70.0,0.6666666865348816,-0.008509615384615385,0.008509615384615385
2024,16,TB,0.054327965,80.0,1.0,-0.008509615384615385,0.008509615384615385
2024,17,TB,-0.13045561,67.0,1.0,-0.008509615384615385,0.008509615384615385
2024,1,TEN,-0.20120011,75.0,0.0,0.0016346153846153847,-0.0016346153846153847
2024,2,TEN,0.08654835,74.0,0.75,0.0016346153846153847,-0.0016346153846153847
2024,3,TEN,0.062480796,81.0,0.5,0.0016346153846153847,-0.0016346153846153847
2024,4,TEN,-0.26883066,75.0,1.0,0.0016346153846153847,-0.0016346153846153847
2024,5,TEN,0.0,60.0,0.55,0.0016346153846153847,-0.0016346153846153847
2024,6,TEN,0.02360019,84.0,0.5,0.0016346153846153847,-0.0016346153846153847
2024,7,TEN,0.1680696,71.0,0.6666666865348816,0.0016346153846153847,-0.0016346153846153847
2024,8,TEN,0.1821785,64.0,1.0,0.0016346153846153847,-0.0016346153846153847
2024,9,TEN,-0.08566762,86.0,1.0,0.0016346153846153847,-0.0016346153846153847
2024,10,TEN,0.19314328,72.0,0.6000000238418579,0.0016346153846153847,-0.0016346153846153847
2024,11,TEN,0.027165027,87.0,0.75,0.0016346153846153847,-0.0016346153846153847
2024,12,TEN,-0.09980798,77.0,0.5,0.0016346153846153847,-0.0016346153846153847
2024,13,TEN,0.15106724,100.0,0.75,0.0016346153846153847,-0.0016346153846153847
2024,14,TEN,-0.0252047,72.0,0.5,0.0016346153846153847,-0.0016346153846153847
2024,15,TEN,0.10536989,90.0,0.6666666865348816,0.0016346153846153847,-0.0016346153846153847
2024,16,TEN,0.13689291,83.0,0.8333333134651184,0.0016346153846153847,-0.0016346153846153847
2024,17,TEN,0.13247249,71.0,1.0,0.0016346153846153847,-0.0016346153846153847
2024,1,WAS,0.27295208,81.0,0.6666666865348816,-0.004759615384615385,0.004759615384615385
2024,2,WAS,0.08985503,68.0,1.0,-0.004759615384615385,0.004759615384615385
2024,3,WAS,0.300259,77.0,0.6666666865348816,-0.004759615384615385,0.004759615384615385
2024,4,WAS,-0.06049417,72.0,1.0,-0.004759615384615385,0.004759615384615385
2024,5,WAS,-0.1904375,86.0,0.5,-0.004759615384615385,0.004759615384615385
2024,6,WAS,0.18508266,83.0,0.6000000238418579,-0.004759615384615385,0.004759615384615385
2024,7,WAS,-0.30943194,62.0,1.0,-0.004759615384615385,0.004759615384615385
2024,8,WAS,-0.080615394,81.0,0.6666666865348816,-0.004759615384615385,0.004759615384615385
2024,9,WAS,0.1253724,78.0,0.75,-0.004759615384615385,0.004759615384615385
2024,10,WAS,0.05686478,96.0,0.800000011920929,-0.004759615384615385,0.004759615384615385
2024,11,WAS,0.06607378,87.0,0.6000000238418579,-0.004759615384615385,0.004759615384615385
2024,12,WAS,0.028728861,90.0,0.800000011920929,-0.004759615384615385,0.004759615384615385
2024,13,WAS,-0.12674595,72.0,0.5,-0.004759615384615385,0.004759615384615385
2024,14,WAS,0.0,60.0,0.55,-0.004759615384615385,0.004759615384615385
2024,15,WAS,-0.011627954,68.0,0.6666666865348816,-0.004759615384615385,0.004759615384615385
2024,16,WAS,0.10770493,93.0,0.6000000238418579,-0.004759615384615385,0.004759615384615385
2024,17,WAS,0.10001211,80.0,1.0,-0.004759615384615385,0.004759615384615385
